Airline,Days from Purchase to Travel,Fare Type,Número de registros,Passenger Email,Person-1,Person,Purchase Date,Purchase Day,Origin,Destination,Route,Row ID,Ticket Price,Travel Date,TravelDay,Trips,Type of Traveler,Insure,Sex
American Airlines,30,Economy,1,schand@vizpainter.com,Sanjit Chand,Sanjit Chand,30/03/2019,sábado,DFW,GRB,DFW-GRB,2600,303,29/04/2019,lunes,6,Casual,True,M
Southwest,74,Economy,1,schand@vizpainter.com,Sanjit Chand,Sanjit Chand,14/02/2019,jueves,DAL,GRR,DAL-GRR,672,112,29/04/2019,lunes,6,Casual,True,M
Southwest,50,Economy,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,01/09/2019,domingo,DAL,PHX,DAL-PHX,673,88,21/10/2019,lunes,3,Infrequent,True,M
Southwest,48,Economy,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,03/09/2019,martes,DAL,SLC,DAL-SLC,673,107,21/10/2019,lunes,3,Infrequent,True,M
Southwest,50,Economy,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,01/09/2019,domingo,DAL,PHX,DAL-PHX,673,88,21/10/2019,lunes,3,Infrequent,True,M
Southwest,74,Business,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,16/01/2017,lunes,DAL,LAS,DAL-LAS,673,174,31/03/2017,viernes,3,Infrequent,True,M
Southwest,48,Economy,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,03/09/2019,martes,DAL,SLC,DAL-SLC,673,107,21/10/2019,lunes,3,Infrequent,True,M
Southwest,74,Business,1,sengle@vizpainter.com,Sanjit Engle,Sanjit Engle,16/01/2017,lunes,DAL,LAS,DAL-LAS,673,174,31/03/2017,viernes,3,Infrequent,True,M
Southwest,49,Business,1,sjacobs@vizpainter.com,Sanjit Jacobs,Sanjit Jacobs,27/10/2016,jueves,DAL,AUS,DAL-AUS,674,176,15/12/2016,jueves,2,Infrequent,True,M
Southwest,25,Economy,1,sjacobs@vizpainter.com,Sanjit Jacobs,Sanjit Jacobs,20/11/2016,domingo,DAL,HOU,DAL-HOU,674,150,15/12/2016,jueves,2,Infrequent,True,M
Southwest,25,Economy,1,sjacobs@vizpainter.com,Sanjit Jacobs,Sanjit Jacobs,20/11/2016,domingo,DAL,HOU,DAL-HOU,674,150,15/12/2016,jueves,2,Infrequent,True,M
Southwest,49,Business,1,sjacobs@vizpainter.com,Sanjit Jacobs,Sanjit Jacobs,27/10/2016,jueves,DAL,AUS,DAL-AUS,674,176,15/12/2016,jueves,2,Infrequent,True,M
Southwest,18,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,26/06/2019,miércoles,DAL,OKC,DAL-OKC,675,128,14/07/2019,domingo,13,Frequent,True,F
Southwest,34,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,08/09/2019,domingo,DAL,AUS,DAL-AUS,675,79,12/10/2019,sábado,13,Frequent,True,F
Southwest,60,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,23/01/2016,sábado,DAL,OKC,DAL-OKC,675,143,23/03/2016,miércoles,13,Frequent,True,F
Southwest,64,Business,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,19/01/2016,martes,DAL,TUL,DAL-TUL,675,96,23/03/2016,miércoles,13,Frequent,True,F
Southwest,48,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,04/02/2016,jueves,DAL,OKC,DAL-OKC,675,130,23/03/2016,miércoles,13,Frequent,True,F
Southwest,11,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,12/03/2016,sábado,DAL,TUL,DAL-TUL,675,72,23/03/2016,miércoles,13,Frequent,True,F
Southwest,28,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,24/02/2016,miércoles,DAL,AUS,DAL-AUS,675,132,23/03/2016,miércoles,13,Frequent,True,F
Southwest,18,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,05/03/2016,sábado,DAL,ATL,DAL-ATL,675,95,23/03/2016,miércoles,13,Frequent,True,F
Southwest,54,First Class,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,29/01/2016,viernes,DAL,ELP,DAL-ELP,675,231,23/03/2016,miércoles,13,Frequent,True,F
Southwest,54,First Class,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,29/01/2016,viernes,DAL,ELP,DAL-ELP,675,231,23/03/2016,miércoles,13,Frequent,True,F
American Airlines,41,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,03/06/2019,lunes,DFW,MCO,DFW-MCO,2574,227,14/07/2019,domingo,13,Frequent,True,F
American Airlines,15,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,14/12/2017,jueves,DFW,COS,DFW-COS,7854,74,29/12/2017,viernes,13,Frequent,True,F
United,25,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,27/02/2016,sábado,DFW,MCO,DFW-MCO,2703,207,23/03/2016,miércoles,13,Frequent,True,F
Delta,52,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,31/01/2016,domingo,DFW,CMH,DFW-CMH,2700,114,23/03/2016,miércoles,13,Frequent,True,F
Southwest,34,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,08/09/2019,domingo,DAL,AUS,DAL-AUS,675,79,12/10/2019,sábado,13,Frequent,True,F
Southwest,28,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,24/02/2016,miércoles,DAL,AUS,DAL-AUS,675,132,23/03/2016,miércoles,13,Frequent,True,F
Southwest,18,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,05/03/2016,sábado,DAL,ATL,DAL-ATL,675,95,23/03/2016,miércoles,13,Frequent,True,F
Delta,52,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,31/01/2016,domingo,DFW,CMH,DFW-CMH,2700,114,23/03/2016,miércoles,13,Frequent,True,F
American Airlines,15,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,14/12/2017,jueves,DFW,COS,DFW-COS,7854,74,29/12/2017,viernes,13,Frequent,True,F
Southwest,64,Business,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,19/01/2016,martes,DAL,TUL,DAL-TUL,675,96,23/03/2016,miércoles,13,Frequent,True,F
Southwest,11,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,12/03/2016,sábado,DAL,TUL,DAL-TUL,675,72,23/03/2016,miércoles,13,Frequent,True,F
Southwest,18,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,26/06/2019,miércoles,DAL,OKC,DAL-OKC,675,128,14/07/2019,domingo,13,Frequent,True,F
Southwest,60,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,23/01/2016,sábado,DAL,OKC,DAL-OKC,675,143,23/03/2016,miércoles,13,Frequent,True,F
Southwest,48,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,04/02/2016,jueves,DAL,OKC,DAL-OKC,675,130,23/03/2016,miércoles,13,Frequent,True,F
American Airlines,41,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,03/06/2019,lunes,DFW,MCO,DFW-MCO,2574,227,14/07/2019,domingo,13,Frequent,True,F
United,25,Economy,1,sshifley@vizpainter.com,Saphhira Shifley,Saphhira Shifley,27/02/2016,sábado,DFW,MCO,DFW-MCO,2703,207,23/03/2016,miércoles,13,Frequent,True,F
American Airlines,96,Economy,1,sluxemburg@vizpainter.com,Sara Luxemburg,Sara Luxemburg,29/01/2018,lunes,DFW,HIO,DFW-HIO,9559,325,05/05/2018,sábado,1,Infrequent,True,F
American Airlines,96,Economy,1,sluxemburg@vizpainter.com,Sara Luxemburg,Sara Luxemburg,29/01/2018,lunes,DFW,HIO,DFW-HIO,9559,325,05/05/2018,sábado,1,Infrequent,True,F
Southwest,21,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,19/11/2019,martes,DAL,OKC,DAL-OKC,677,168,10/12/2019,martes,16,Extreme,True,F
Southwest,28,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,12/11/2019,martes,DAL,OKC,DAL-OKC,677,100,10/12/2019,martes,16,Extreme,True,F
Southwest,70,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,01/10/2019,martes,DAL,GRR,DAL-GRR,677,143,10/12/2019,martes,16,Extreme,True,F
Southwest,80,First Class,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,02/10/2017,lunes,DAL,ELP,DAL-ELP,677,216,21/12/2017,jueves,16,Extreme,True,F
Southwest,110,First Class,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,02/09/2017,sábado,DAL,HOU,DAL-HOU,677,221,21/12/2017,jueves,16,Extreme,True,F
Southwest,16,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,05/12/2017,martes,DAL,AUS,DAL-AUS,677,93,21/12/2017,jueves,16,Extreme,True,F
Southwest,64,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,31/07/2016,domingo,DAL,SLC,DAL-SLC,677,152,03/10/2016,lunes,16,Extreme,True,F
Southwest,19,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,14/09/2016,miércoles,DAL,ATL,DAL-ATL,677,133,03/10/2016,lunes,16,Extreme,True,F
Southwest,14,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,19/09/2016,lunes,DAL,AUS,DAL-AUS,677,79,03/10/2016,lunes,16,Extreme,True,F
Southwest,15,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,18/09/2016,domingo,DAL,SLC,DAL-SLC,677,117,03/10/2016,lunes,16,Extreme,True,F
Southwest,24,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,15/10/2016,sábado,DAL,AUS,DAL-AUS,677,65,08/11/2016,martes,16,Extreme,True,F
Southwest,36,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,28/08/2016,domingo,DAL,SEA,DAL-SEA,677,112,03/10/2016,lunes,16,Extreme,True,F
Southwest,37,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,27/08/2016,sábado,DAL,MDW,DAL-MDW,677,69,03/10/2016,lunes,16,Extreme,True,F
Southwest,64,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,31/07/2016,domingo,DAL,SLC,DAL-SLC,677,152,03/10/2016,lunes,16,Extreme,True,F
Southwest,15,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,18/09/2016,domingo,DAL,SLC,DAL-SLC,677,117,03/10/2016,lunes,16,Extreme,True,F
Southwest,80,First Class,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,02/10/2017,lunes,DAL,ELP,DAL-ELP,677,216,21/12/2017,jueves,16,Extreme,True,F
Southwest,110,First Class,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,02/09/2017,sábado,DAL,HOU,DAL-HOU,677,221,21/12/2017,jueves,16,Extreme,True,F
Southwest,36,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,28/08/2016,domingo,DAL,SEA,DAL-SEA,677,112,03/10/2016,lunes,16,Extreme,True,F
American Airlines,71,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,24/07/2016,domingo,DFW,JFK,DFW-JFK,4056,429,03/10/2016,lunes,16,Extreme,True,F
American Airlines,17,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,23/11/2019,sábado,DFW,MCO,DFW-MCO,3180,262,10/12/2019,martes,16,Extreme,True,F
American Airlines,27,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,06/09/2016,martes,DFW,CMH,DFW-CMH,4052,161,03/10/2016,lunes,16,Extreme,True,F
Southwest,16,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,05/12/2017,martes,DAL,AUS,DAL-AUS,677,93,21/12/2017,jueves,16,Extreme,True,F
Southwest,14,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,19/09/2016,lunes,DAL,AUS,DAL-AUS,677,79,03/10/2016,lunes,16,Extreme,True,F
Southwest,24,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,15/10/2016,sábado,DAL,AUS,DAL-AUS,677,65,08/11/2016,martes,16,Extreme,True,F
Southwest,19,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,14/09/2016,miércoles,DAL,ATL,DAL-ATL,677,133,03/10/2016,lunes,16,Extreme,True,F
Southwest,70,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,01/10/2019,martes,DAL,GRR,DAL-GRR,677,143,10/12/2019,martes,16,Extreme,True,F
Southwest,37,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,27/08/2016,sábado,DAL,MDW,DAL-MDW,677,69,03/10/2016,lunes,16,Extreme,True,F
American Airlines,27,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,06/09/2016,martes,DFW,CMH,DFW-CMH,4052,161,03/10/2016,lunes,16,Extreme,True,F
American Airlines,71,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,24/07/2016,domingo,DFW,JFK,DFW-JFK,4056,429,03/10/2016,lunes,16,Extreme,True,F
Southwest,21,Business,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,19/11/2019,martes,DAL,OKC,DAL-OKC,677,168,10/12/2019,martes,16,Extreme,True,F
Southwest,28,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,12/11/2019,martes,DAL,OKC,DAL-OKC,677,100,10/12/2019,martes,16,Extreme,True,F
American Airlines,17,Economy,1,sbern@vizpainter.com,Sarah Bern,Sarah Bern,23/11/2019,sábado,DFW,MCO,DFW-MCO,3180,262,10/12/2019,martes,16,Extreme,True,F
Southwest,68,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,09/07/2019,martes,DAL,HOU,DAL-HOU,678,123,15/09/2019,domingo,9,Casual,True,F
Southwest,82,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,02/04/2017,domingo,DAL,OKC,DAL-OKC,678,64,23/06/2017,viernes,9,Casual,True,F
Southwest,48,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,06/05/2017,sábado,DAL,HOU,DAL-HOU,678,129,23/06/2017,viernes,9,Casual,True,F
Southwest,34,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,20/05/2017,sábado,DAL,AUS,DAL-AUS,678,116,23/06/2017,viernes,9,Casual,True,F
Southwest,50,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,04/05/2017,jueves,DAL,HOU,DAL-HOU,678,83,23/06/2017,viernes,9,Casual,True,F
Southwest,41,First Class,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,16/10/2017,lunes,DAL,ATL,DAL-ATL,678,287,26/11/2017,domingo,9,Casual,True,F
Southwest,68,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,09/07/2019,martes,DAL,HOU,DAL-HOU,678,123,15/09/2019,domingo,9,Casual,True,F
Southwest,48,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,06/05/2017,sábado,DAL,HOU,DAL-HOU,678,129,23/06/2017,viernes,9,Casual,True,F
Southwest,50,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,04/05/2017,jueves,DAL,HOU,DAL-HOU,678,83,23/06/2017,viernes,9,Casual,True,F
Delta,22,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,01/06/2017,jueves,DFW,COS,DFW-COS,2039,111,23/06/2017,viernes,9,Casual,True,F
Delta,82,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,02/04/2017,domingo,DFW,MCO,DFW-MCO,2042,235,23/06/2017,viernes,9,Casual,True,F
Delta,23,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,26/08/2017,sábado,DFW,MCO,DFW-MCO,8862,253,18/09/2017,lunes,9,Casual,True,F
Southwest,34,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,20/05/2017,sábado,DAL,AUS,DAL-AUS,678,116,23/06/2017,viernes,9,Casual,True,F
Southwest,41,First Class,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,16/10/2017,lunes,DAL,ATL,DAL-ATL,678,287,26/11/2017,domingo,9,Casual,True,F
Delta,22,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,01/06/2017,jueves,DFW,COS,DFW-COS,2039,111,23/06/2017,viernes,9,Casual,True,F
Southwest,82,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,02/04/2017,domingo,DAL,OKC,DAL-OKC,678,64,23/06/2017,viernes,9,Casual,True,F
Delta,82,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,02/04/2017,domingo,DFW,MCO,DFW-MCO,2042,235,23/06/2017,viernes,9,Casual,True,F
Delta,23,Economy,1,sbrown@vizpainter.com,Sarah Brown,Sarah Brown,26/08/2017,sábado,DFW,MCO,DFW-MCO,8862,253,18/09/2017,lunes,9,Casual,True,F
Southwest,40,Economy,1,,Sarah Foster,Sarah Foster,21/11/2017,martes,DAL,PHX,DAL-PHX,679,117,31/12/2017,domingo,11,Frequent,True,F
Southwest,34,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,12/09/2019,jueves,DAL,LAS,DAL-LAS,679,80,16/10/2019,miércoles,11,Frequent,True,F
Southwest,35,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,18/10/2018,jueves,DAL,SEA,DAL-SEA,679,118,22/11/2018,jueves,11,Frequent,True,F
Southwest,37,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,16/10/2018,martes,DAL,LAS,DAL-LAS,679,72,22/11/2018,jueves,11,Frequent,True,F
Southwest,29,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,24/10/2018,miércoles,DAL,AUS,DAL-AUS,679,129,22/11/2018,jueves,11,Frequent,True,F
Southwest,36,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,17/10/2018,miércoles,DAL,ATL,DAL-ATL,679,136,22/11/2018,jueves,11,Frequent,True,F
Southwest,40,Economy,1,,Sarah Foster,Sarah Foster,21/11/2017,martes,DAL,PHX,DAL-PHX,679,117,31/12/2017,domingo,11,Frequent,True,F
Southwest,18,Economy,1,,Sarah Foster,Sarah Foster,13/12/2017,miércoles,DAL,LAS,DAL-LAS,679,62,31/12/2017,domingo,11,Frequent,True,F
Southwest,41,Economy,1,,Sarah Foster,Sarah Foster,20/11/2017,lunes,DAL,ELP,DAL-ELP,679,71,31/12/2017,domingo,11,Frequent,True,F
Southwest,35,Business,1,,Sarah Foster,Sarah Foster,26/11/2017,domingo,DAL,AMA,DAL-AMA,679,86,31/12/2017,domingo,11,Frequent,True,F
Southwest,41,Economy,1,,Sarah Foster,Sarah Foster,20/11/2017,lunes,DAL,ELP,DAL-ELP,679,71,31/12/2017,domingo,11,Frequent,True,F
Southwest,35,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,18/10/2018,jueves,DAL,SEA,DAL-SEA,679,118,22/11/2018,jueves,11,Frequent,True,F
United,37,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,16/10/2018,martes,DFW,IAD,DFW-IAD,3949,258,22/11/2018,jueves,11,Frequent,True,F
Delta,75,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,08/09/2018,sábado,DFW,COS,DFW-COS,3950,137,22/11/2018,jueves,11,Frequent,True,F
Southwest,29,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,24/10/2018,miércoles,DAL,AUS,DAL-AUS,679,129,22/11/2018,jueves,11,Frequent,True,F
Southwest,36,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,17/10/2018,miércoles,DAL,ATL,DAL-ATL,679,136,22/11/2018,jueves,11,Frequent,True,F
United,37,Business,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,16/10/2018,martes,DFW,IAD,DFW-IAD,3949,258,22/11/2018,jueves,11,Frequent,True,F
Delta,75,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,08/09/2018,sábado,DFW,COS,DFW-COS,3950,137,22/11/2018,jueves,11,Frequent,True,F
Southwest,35,Business,1,,Sarah Foster,Sarah Foster,26/11/2017,domingo,DAL,AMA,DAL-AMA,679,86,31/12/2017,domingo,11,Frequent,True,F
Southwest,34,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,12/09/2019,jueves,DAL,LAS,DAL-LAS,679,80,16/10/2019,miércoles,11,Frequent,True,F
Southwest,37,Economy,1,sfoster@vizpainter.com,Sarah Foster,Sarah Foster,16/10/2018,martes,DAL,LAS,DAL-LAS,679,72,22/11/2018,jueves,11,Frequent,True,F
Southwest,18,Economy,1,,Sarah Foster,Sarah Foster,13/12/2017,miércoles,DAL,LAS,DAL-LAS,679,62,31/12/2017,domingo,11,Frequent,True,F
Southwest,46,First Class,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,25/10/2017,miércoles,DAL,PHX,DAL-PHX,680,248,10/12/2017,domingo,10,Casual,True,F
Southwest,41,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,04/08/2019,domingo,DAL,CLE,DAL-CLE,680,138,14/09/2019,sábado,10,Casual,True,F
Southwest,35,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,10/08/2019,sábado,DAL,AUS,DAL-AUS,680,70,14/09/2019,sábado,10,Casual,True,F
Southwest,80,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,26/06/2019,miércoles,DAL,MDW,DAL-MDW,680,86,14/09/2019,sábado,10,Casual,True,F
Southwest,40,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,05/08/2019,lunes,DAL,OKC,DAL-OKC,680,147,14/09/2019,sábado,10,Casual,True,F
Southwest,41,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,04/08/2019,domingo,DAL,CLE,DAL-CLE,680,138,14/09/2019,sábado,10,Casual,True,F
Southwest,46,First Class,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,25/10/2017,miércoles,DAL,PHX,DAL-PHX,680,248,10/12/2017,domingo,10,Casual,True,F
Southwest,29,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,11/11/2017,sábado,DAL,LAS,DAL-LAS,680,124,10/12/2017,domingo,10,Casual,True,F
Southwest,88,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,13/09/2017,miércoles,DAL,LAS,DAL-LAS,680,85,10/12/2017,domingo,10,Casual,True,F
Southwest,48,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,23/10/2017,lunes,DAL,OKC,DAL-OKC,680,127,10/12/2017,domingo,10,Casual,True,F
Delta,17,Business,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,28/08/2019,miércoles,DFW,JFK,DFW-JFK,4625,491,14/09/2019,sábado,10,Casual,True,F
American Airlines,36,Business,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,21/03/2019,jueves,DFW,MCO,DFW-MCO,8593,306,26/04/2019,viernes,10,Casual,True,F
Southwest,35,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,10/08/2019,sábado,DAL,AUS,DAL-AUS,680,70,14/09/2019,sábado,10,Casual,True,F
Southwest,80,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,26/06/2019,miércoles,DAL,MDW,DAL-MDW,680,86,14/09/2019,sábado,10,Casual,True,F
Delta,17,Business,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,28/08/2019,miércoles,DFW,JFK,DFW-JFK,4625,491,14/09/2019,sábado,10,Casual,True,F
Southwest,40,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,05/08/2019,lunes,DAL,OKC,DAL-OKC,680,147,14/09/2019,sábado,10,Casual,True,F
Southwest,48,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,23/10/2017,lunes,DAL,OKC,DAL-OKC,680,127,10/12/2017,domingo,10,Casual,True,F
Southwest,29,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,11/11/2017,sábado,DAL,LAS,DAL-LAS,680,124,10/12/2017,domingo,10,Casual,True,F
Southwest,88,Economy,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,13/09/2017,miércoles,DAL,LAS,DAL-LAS,680,85,10/12/2017,domingo,10,Casual,True,F
American Airlines,36,Business,1,sjordon@vizpainter.com,Sarah Jordon,Sarah Jordon,21/03/2019,jueves,DFW,MCO,DFW-MCO,8593,306,26/04/2019,viernes,10,Casual,True,F
Southwest,30,Business,1,,Scot Coram,Scot Coram,27/03/2018,martes,DAL,GRR,DAL-GRR,681,82,26/04/2018,jueves,11,Frequent,True,M
Southwest,29,Economy,1,,Scot Coram,Scot Coram,28/03/2018,miércoles,DAL,MDW,DAL-MDW,681,157,26/04/2018,jueves,11,Frequent,True,M
Southwest,16,Economy,1,,Scot Coram,Scot Coram,10/04/2018,martes,DAL,HOU,DAL-HOU,681,103,26/04/2018,jueves,11,Frequent,True,M
Southwest,11,Business,1,,Scot Coram,Scot Coram,19/03/2018,lunes,DAL,MDW,DAL-MDW,681,143,30/03/2018,viernes,11,Frequent,True,M
Southwest,16,Economy,1,,Scot Coram,Scot Coram,10/04/2018,martes,DAL,HOU,DAL-HOU,681,103,26/04/2018,jueves,11,Frequent,True,M
United,50,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,23/12/2018,domingo,DFW,SEA,DFW-SEA,7027,158,11/02/2019,lunes,11,Frequent,True,M
Delta,71,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,07/08/2016,domingo,DFW,SEA,DFW-SEA,6322,94,17/10/2016,lunes,11,Frequent,True,M
United,62,Business,1,scoram@vizpainter.com,Scot Coram,Scot Coram,23/02/2018,viernes,DFW,SEA,DFW-SEA,1273,326,26/04/2018,jueves,11,Frequent,True,M
Delta,123,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,24/12/2017,domingo,DFW,GRB,DFW-GRB,1272,300,26/04/2018,jueves,11,Frequent,True,M
American Airlines,27,Business,1,scoram@vizpainter.com,Scot Coram,Scot Coram,15/01/2019,martes,DFW,SAN,DFW-SAN,7026,351,11/02/2019,lunes,11,Frequent,True,M
United,50,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,23/12/2018,domingo,DFW,SEA,DFW-SEA,7027,158,11/02/2019,lunes,11,Frequent,True,M
Delta,123,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,24/12/2017,domingo,DFW,GRB,DFW-GRB,1272,300,26/04/2018,jueves,11,Frequent,True,M
Delta,9,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,10/03/2018,sábado,DFW,MCO,DFW-MCO,8934,280,19/03/2018,lunes,11,Frequent,True,M
American Airlines,73,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,16/01/2018,martes,DFW,JFK,DFW-JFK,664,230,30/03/2018,viernes,11,Frequent,True,M
Delta,71,Economy,1,scoram@vizpainter.com,Scot Coram,Scot Coram,07/08/2016,domingo,DFW,SEA,DFW-SEA,6322,94,17/10/2016,lunes,11,Frequent,True,M
